Site;Year;Month;Day;Date;Precip;Wsmean;Tmean;Rhumean;Rhumin;Sunhour;Tmin;Tmax
50353;1968;11;14;1968/11/14;0.4;1.3;-10.9;81;63;6.6;-16.3;-5.1
50353;1968;11;15;1968/11/15;0;1;-17;78;52.6;3.7;-23.2;-8.4
50353;1968;11;16;1968/11/16;0;1.5;-17.6;71;52.8;6.9;-21.3;-12
50353;1968;11;17;1968/11/17;0;0;-20.5;73;43.6;5.3;-26.1;-11.6
50353;1968;11;18;1968/11/18;0;0.5;-19.5;70;42.8;2.7;-27.8;-10.4
50353;1968;11;19;1968/11/19;0;1.5;-15.9;79;64.6;6.3;-19.1;-10.2
50353;1968;11;20;1968/11/20;0.9;2.3;-19.4;83;65.6;0;-24.7;-13
50353;1968;11;21;1968/11/21;0;0.8;-20.9;78;56.8;3.5;-27.6;-12.1
50353;1968;11;22;1968/11/22;0;2.3;-19.5;78;56;1.7;-26.9;-10.8
50353;1968;11;23;1968/11/23;0.4;2;-17.1;80;68.4;0;-20.6;-13.4
50353;1968;11;24;1968/11/24;0.1;1.5;-17.8;78;66;5.4;-23.7;-13.4
50353;1968;11;25;1968/11/25;0;2.3;-14.4;73;49.2;7.5;-21.3;-9
50353;1968;11;26;1968/11/26;0;4.3;-19.8;50;34.8;7.7;-25.6;-15.1
50353;1968;11;27;1968/11/27;0;1.8;-26;47;31.6;7.4;-28.9;-21.2
50353;1968;11;28;1968/11/28;0;0.5;-26.6;72;58.8;6.1;-32.2;-20.8
50353;1968;11;29;1968/11/29;0.4;2.5;-19.2;75;58.2;6.9;-28.6;-14.4
50353;1968;11;30;1968/11/30;0.2;2.8;-21.8;67;53.8;6.2;-26.3;-16.8
50353;1968;12;1;1968/12/1;0.3;2.3;-26.1;61;54.2;4.4;-29;-23.6
50353;1968;12;2;1968/12/2;2.7;7.5;-26.1;60;54.2;0;-28.3;-23
50353;1968;12;3;1968/12/3;0;4.3;-26.3;44;31.8;7.8;-33.9;-21.5
50353;1968;12;4;1968/12/4;0;2;-24.6;64;45.6;1.9;-32.5;-17.5
50353;1968;12;5;1968/12/5;0;1.8;-23.4;69;60.6;4.8;-27.2;-19.6
50353;1968;12;6;1968/12/6;0;2.8;-23.4;68;48.4;7.7;-27.3;-18.4
50353;1968;12;7;1968/12/7;0.1;2;-25.1;68;53.4;3.3;-34.2;-17.2
50353;1968;12;8;1968/12/8;0.4;2;-21.4;72;56.4;4.8;-25.9;-16.3
50353;1968;12;9;1968/12/9;1.9;3;-18.5;73;69.6;2.3;-22.3;-17
50353;1968;12;10;1968/12/10;0;2;-21.6;67;44;7.2;-28.1;-13.7
50353;1968;12;11;1968/12/11;0;0.8;-30.5;72;51.6;2.6;-35.8;-22.7
50353;1968;12;12;1968/12/12;0;0;-34.9;71;46.6;3.2;-40;-25.5
50353;1968;12;13;1968/12/13;0;0;-35.5;72;59;2.9;-40.6;-27.5
50353;1968;12;14;1968/12/14;0;0;-31.9;70;50;5.2;-38.5;-21.4
50353;1968;12;15;1968/12/15;0;0.3;-29.3;72;57.4;3.7;-33.4;-22.3
50353;1968;12;16;1968/12/16;0;0.3;-28.2;73;55.8;2.3;-32.8;-20.4
50353;1968;12;17;1968/12/17;0;1.5;-24.5;70;54.2;4.5;-33.1;-14.7
50353;1968;12;18;1968/12/18;0;3.5;-17.6;72;48.2;2.6;-24.7;-12
50353;1968;12;19;1968/12/19;0.3;1;-23.3;79;64.8;0;-30.1;-14.8
50353;1968;12;20;1968/12/20;3.2;1.3;-20.4;81;68.4;0;-24.1;-15
50353;1968;12;21;1968/12/21;0.3;1.5;-26.9;81;71.2;0;-32.9;-21.4
50353;1968;12;22;1968/12/22;0;2;-27.1;72;59.6;4.4;-33.3;-20.9
50353;1968;12;23;1968/12/23;0;1;-30.7;69;45.4;4.1;-37.7;-20.3
50353;1968;12;24;1968/12/24;0;0.3;-33.5;71;52.4;3.2;-39.3;-24.4
50353;1968;12;25;1968/12/25;0;0.5;-37.7;74;68.4;0;-42.6;-30.5
50353;1968;12;26;1968/12/26;0;1.8;-33.7;63;44.6;7.4;-40.5;-28.6
50353;1968;12;27;1968/12/27;0;0;-41;69;50.4;3.1;-44.6;-33.8
50353;1968;12;28;1968/12/28;0;2.3;-35.7;61;45.8;3.6;-46.3;-25.6
50353;1968;12;29;1968/12/29;0;6.3;-25.2;51;40.2;6.5;-27.2;-22.4
50353;1968;12;30;1968/12/30;0;2.8;-25;58;49;5.7;-29;-20.8
50353;1968;12;31;1968/12/31;1.2;3.8;-19.8;75;64.8;0.5;-24.7;-17.9
50353;1969;1;1;1969/1/1;0.1;3.5;-18.2;70;54;1.1;-25.5;-10.9
50353;1969;1;2;1969/1/2;0;5;-18.9;54;40.4;3.8;-20.1;-15.6
50353;1969;1;3;1969/1/3;0;4;-20.5;57;44;7.5;-23.8;-16.1
50353;1969;1;4;1969/1/4;0.7;3.5;-17.2;70;63.4;0;-22.2;-14.4
50353;1969;1;5;1969/1/5;1.3;4.8;-18.4;75;69.8;0.7;-20.6;-14.2
50353;1969;1;6;1969/1/6;0.3;5.8;-17.5;57;46.2;6.4;-19.2;-14.7
50353;1969;1;7;1969/1/7;0;5;-17.9;45;37;6.8;-19.5;-15.2
50353;1969;1;8;1969/1/8;0;2.3;-21.6;57;46.4;7.2;-27.3;-15.9
50353;1969;1;9;1969/1/9;0;2.3;-23.9;58;40.4;6.6;-31.1;-18.2
50353;1969;1;10;1969/1/10;0;1;-26.9;67;60.6;1.9;-29.6;-22.2
50353;1969;1;11;1969/1/11;0;4.3;-24.1;51;36.6;7.6;-30.3;-20.1
50353;1969;1;12;1969/1/12;0;2.3;-26.3;54;41.4;7.5;-31;-20.8
50353;1969;1;13;1969/1/13;0;0.5;-32.4;65;48.4;6.1;-39.3;-23.2
50353;1969;1;14;1969/1/14;0;2.8;-27.4;58;46;7;-36.6;-21.2
50353;1969;1;15;1969/1/15;0;1.5;-28.8;58;46;7.1;-33.4;-22.5
50353;1969;1;16;1969/1/16;0;0;-36.6;66;44.6;4.2;-41.6;-28.3
50353;1969;1;17;1969/1/17;0;0;-36.7;65;39.6;4.1;-42.5;-22.8
50353;1969;1;18;1969/1/18;0;0.8;-37.8;68;58.2;2.9;-42.5;-29.7
50353;1969;1;19;1969/1/19;0;0.3;-37.2;64;39.4;3.5;-44.2;-27
50353;1969;1;20;1969/1/20;0;0.8;-36.5;64;45;6.9;-41.6;-27.4
50353;1969;1;21;1969/1/21;0;0.8;-38.4;64;46.4;5.9;-44.6;-27.7
50353;1969;1;22;1969/1/22;0;1;-37.4;63;37.6;6;-44.3;-26.7
50353;1969;1;23;1969/1/23;0;0.8;-38;64;40.4;5.4;-44.7;-27.3
50353;1969;1;24;1969/1/24;0;0.5;-34.5;61;42.2;7.5;-40.1;-23.8
50353;1969;1;25;1969/1/25;0;0.5;-36.3;63;46.6;5.3;-43;-25.4
50353;1969;1;26;1969/1/26;0;0.8;-36;64;38.8;6.2;-43.6;-24.3
50353;1969;1;27;1969/1/27;0;1.8;-33;60;40;6.3;-40.9;-22.8
50353;1969;1;28;1969/1/28;0;3;-26;51;39;8.5;-30.6;-21.7
50353;1969;1;29;1969/1/29;0;2;-27.9;54;30.6;8.4;-33.4;-19.9
50353;1969;1;30;1969/1/30;0;0.8;-32.9;61;35.8;7.2;-40.3;-21.5
50353;1969;1;31;1969/1/31;0;0.3;-35.5;65;38.4;5.3;-41.2;-23.6
50353;1969;2;1;1969/2/1;0;0.8;-35.2;68;47.2;5.7;-41.7;-24.2
50353;1969;2;2;1969/2/2;0;0;-34;65;43.6;6.5;-42;-22.3
50353;1969;2;3;1969/2/3;0.2;0.3;-32.2;70;63.4;0;-40.2;-25.5
50353;1969;2;4;1969/2/4;0.4;1.3;-29;75;63;7.9;-32.5;-23.2
50353;1969;2;5;1969/2/5;0;0;-34.6;71;51.6;5.7;-42.2;-24.2
50353;1969;2;6;1969/2/6;0;0.5;-32.5;69;45.8;5.3;-39;-21.4
50353;1969;2;7;1969/2/7;0;1.5;-29.7;70;45.8;5;-38.9;-19.2
50353;1969;2;8;1969/2/8;0;1;-29.2;74;60.6;5.8;-35.1;-21.7
50353;1969;2;9;1969/2/9;2.2;2;-24;76;67.8;2.3;-31.9;-19.9
50353;1969;2;10;1969/2/10;0.9;2.5;-26.6;78;65.4;0;-34.7;-19.7
50353;1969;2;11;1969/2/11;0.2;3.5;-23;58;39.8;8.8;-28.6;-16.7
50353;1969;2;12;1969/2/12;0;3.5;-32.4;55;32;8.9;-39.1;-22.4
50353;1969;2;13;1969/2/13;0;3.5;-29.5;36;28.2;8.8;-35.4;-24.5
50353;1969;2;14;1969/2/14;0;3.3;-30.2;36;26.4;9.2;-35.4;-24.7
50353;1969;2;15;1969/2/15;0;1.3;-33;45;29.8;9.4;-42.3;-22.1
50353;1969;2;16;1969/2/16;0;0.3;-34.9;61;38;7;-43.6;-22.4
50353;1969;2;17;1969/2/17;0;1;-31.2;56;32.8;6.2;-42.7;-19.6
50353;1969;2;18;1969/2/18;0;1.5;-25.7;51;40.8;8.7;-33.3;-20.1
50353;1969;2;19;1969/2/19;0;1.8;-30.4;61;35.8;7.8;-37.3;-22.2
50353;1969;2;20;1969/2/20;0;1;-33.3;58;40.6;9;-40.4;-25.3
50353;1969;2;21;1969/2/21;0;1;-34.2;59;33.6;7.4;-44.1;-24.4
50353;1969;2;22;1969/2/22;0.1;1.5;-31.4;69;53.8;0;-38.1;-23.9
50353;1969;2;23;1969/2/23;0;1.3;-32.1;62;43.2;5.6;-42.7;-21.2
50353;1969;2;24;1969/2/24;0;2.3;-29.2;54;29.6;6;-41.6;-17.9
50353;1969;2;25;1969/2/25;0;3;-23.1;43;23.8;10;-27.6;-16.7
50353;1969;2;26;1969/2/26;0;1.8;-28;62;36;10.3;-36.9;-16.3
50353;1969;2;27;1969/2/27;0;1.3;-28.1;62;31.2;9.5;-38.4;-16.5
50353;1969;2;28;1969/2/28;0;1.5;-28.4;62;33.2;9.5;-37.5;-15.9
50353;1969;3;1;1969/3/1;0;0.5;-27.3;63;38.8;7.4;-37.4;-14.4
50353;1969;3;2;1969/3/2;0;1;-26.4;60;25.8;7.4;-36.5;-12.3
50353;1969;3;3;1969/3/3;0;0.8;-24.2;60;37.4;7;-33;-12.5
50353;1969;3;4;1969/3/4;0;2.3;-22.5;58;31.8;1.6;-36.1;-9.9
50353;1969;3;5;1969/3/5;0.3;2;-15.5;64;43.8;7;-18.2;-9
50353;1969;3;6;1969/3/6;0;0.8;-17.3;72;49;1.5;-25;-7.4
50353;1969;3;7;1969/3/7;0.5;4;-17.8;79;65;0;-26.8;-10.8
50353;1969;3;8;1969/3/8;0;9.3;-15.6;52;37.4;0;-16.8;-12.3
50353;1969;3;9;1969/3/9;0;6.3;-18.5;47;39;0;-21;-16
50353;1969;3;10;1969/3/10;0;3.3;-20.5;44;24.4;9.5;-25.6;-13.5
50353;1969;3;11;1969/3/11;0;1.8;-22.9;53;27.8;9.5;-33.7;-10.2
50353;1969;3;12;1969/3/12;0;1.5;-18.4;53;23.4;6.8;-30.4;-6.7
50353;1969;3;13;1969/3/13;0;2.5;-16.3;54;34.6;9.9;-25.4;-8.5
50353;1969;3;14;1969/3/14;0;1.5;-15.5;58;26.2;10;-26;-5.1
50353;1969;3;15;1969/3/15;0.2;0.8;-13.5;61;39.8;8.3;-22.1;-5.4
50353;1969;3;16;1969/3/16;0;1.3;-15;66;34.6;8.1;-25.8;-4.1
50353;1969;3;17;1969/3/17;0;0.8;-13.1;63;39;6.5;-24.5;-1.5
50353;1969;3;18;1969/3/18;1.4;1.8;-8.1;82;68.4;0;-13.8;-3.2
50353;1969;3;19;1969/3/19;4.9;4;-10.6;92;78;0;-19.5;-3.6
50353;1969;3;20;1969/3/20;8.4;6.8;-6.5;79;74.2;0;-7.9;-4.9
50353;1969;3;21;1969/3/21;0.5;8.3;-7;51;33.4;8;-10.3;-4.8
50353;1969;3;22;1969/3/22;0;6;-9.2;44;23;10;-14.4;-3.8
50353;1969;3;23;1969/3/23;0;3;-9.8;62;25;9.6;-22.3;2.5
50353;1969;3;24;1969/3/24;0;2.5;-0.9;50;23;7;-4.2;6.1
50353;1969;3;25;1969/3/25;0;3.8;0.5;63;41.8;0.2;-9.1;7.9
50353;1969;3;26;1969/3/26;0;10;-5.2;32;12.2;8.5;-8.4;9.4
50353;1969;3;27;1969/3/27;0;7.8;-9.3;32;12.8;10.9;-12;4.8
50353;1969;3;28;1969/3/28;0;1.8;-10.4;51;30.6;6.2;-21.6;-1.9
50353;1969;3;29;1969/3/29;0;1.3;-7.4;56;27.8;11.2;-19.7;4
50353;1969;3;30;1969/3/30;0;2.3;-3.1;56;34.4;9.2;-12.2;3.8
50353;1969;3;31;1969/3/31;0;4.3;-3.3;50;35;3.7;-5.5;0.7
50353;1969;4;1;1969/4/1;0;3.3;-6.4;46;28.8;11.4;-13.2;0.3
50353;1969;4;2;1969/4/2;0;1.8;-5.6;50;23.8;11.7;-16.1;3.2
50353;1969;4;3;1969/4/3;0;3;-4.4;58;31.8;10;-14.7;3.4
50353;1969;4;4;1969/4/4;0;2.8;-1.4;40;23;10;-9.3;4
50353;1969;4;5;1969/4/5;0;3.5;-1.2;66;49;3.2;-2.9;2.7
50353;1969;4;6;1969/4/6;0;2.3;-1.8;42;20.4;9.8;-8.1;4.4
50353;1969;4;7;1969/4/7;0;4;1;43;25.4;8;-4.6;7.1
50353;1969;4;8;1969/4/8;0;1.3;-2.2;64;43.8;0;-8.3;4.6
50353;1969;4;9;1969/4/9;0;1;1.1;53;25;11.2;-9.2;10.2
50353;1969;4;10;1969/4/10;0;1.5;3.8;50;23.6;6.5;-6.5;14.4
50353;1969;4;11;1969/4/11;0;9;4.1;33;12.8;11.6;-2.3;9.1
50353;1969;4;12;1969/4/12;0;4;-0.4;29;18.6;7.6;-8.1;6.6
50353;1969;4;13;1969/4/13;2.9;2.8;-2.9;82;74.8;0;-8.2;0.3
50353;1969;4;14;1969/4/14;0;6;1;53;31.6;0;-2.2;5.3
50353;1969;4;15;1969/4/15;0;4;-0.3;28;14.2;10.7;-3.3;6.1
50353;1969;4;16;1969/4/16;0;4.8;2.7;36;17.2;10.5;-9.4;12.9
50353;1969;4;17;1969/4/17;0;6.3;5.4;34;23.4;0;2.1;9.1
50353;1969;4;18;1969/4/18;0.3;2.8;4.4;64;41;5.7;-1.4;11.7
50353;1969;4;19;1969/4/19;0;3;6;48;21;0;-1.9;14
50353;1969;4;20;1969/4/20;3.7;4.5;5.5;80;67;0;1.3;10.2
50353;1969;4;21;1969/4/21;6.7;4.3;2.4;70;53;3.7;-0.6;4.7
50353;1969;4;22;1969/4/22;0;4.5;-3.1;33;23.4;0;-5.3;1.3
50353;1969;4;23;1969/4/23;0;5;-3;31;18;12.5;-8.4;3.7
50353;1969;4;24;1969/4/24;0;4;0.2;56;31.8;5.9;-8.9;7.2
50353;1969;4;25;1969/4/25;0;3.3;6.6;35;16.2;9.8;-4;12.9
50353;1969;4;26;1969/4/26;0;7.3;5.2;34;12.2;8.3;-0.3;14.6
50353;1969;4;27;1969/4/27;0.1;8.3;-3.6;48;31.2;0.8;-6.3;-0.2
50353;1969;4;28;1969/4/28;0;6;-2.4;22;15.4;12.9;-8.5;3.5
50353;1969;4;29;1969/4/29;0;2.5;0;36;17.4;7.3;-8.7;6.9
50353;1969;4;30;1969/4/30;3;4;1.8;64;41.8;6.7;-1;6.9
50353;1969;5;1;1969/5/1;1.9;2.3;4.8;62;27.4;11.2;-5.4;14.6
50353;1969;5;2;1969/5/2;0;3.3;13;51;16.6;8.8;-1.8;24.2
50353;1969;5;3;1969/5/3;0;6.5;17.1;55;37;0;14.3;19.8
50353;1969;5;4;1969/5/4;0;8.5;8;26;10.2;13.7;2;17.4
50353;1969;5;5;1969/5/5;0;4.8;1.7;45;20.2;10.1;-4.5;7.4
50353;1969;5;6;1969/5/6;0;5.8;2.2;32;17.6;9.6;-2.9;7.9
50353;1969;5;7;1969/5/7;0;5.5;3.6;26;10.2;14;-2.8;10.5
50353;1969;5;8;1969/5/8;0;3.5;5;35;19;14.4;-5.8;13.1
50353;1969;5;9;1969/5/9;0;1.8;6;39;18.2;10;-7.1;15.1
50353;1969;5;10;1969/5/10;0;2.5;6.5;35;15.2;9.5;-5.4;14.3
50353;1969;5;11;1969/5/11;0;3.8;6.7;34;13.4;4.2;-2;13.4
50353;1969;5;12;1969/5/12;0;4.3;8.7;22;11.2;13.7;1.5;15.9
50353;1969;5;13;1969/5/13;0;2;9.3;36;15;10.4;-2.8;19.3
50353;1969;5;14;1969/5/14;0;7.3;13;43;20;7.9;2.3;21.6
50353;1969;5;15;1969/5/15;2.9;6.8;9.3;43;21;7.2;4;14.5
50353;1969;5;16;1969/5/16;0;2.3;6;46;22.6;10.9;-3.1;13.1
50353;1969;5;17;1969/5/17;1.3;2.5;6.2;70;46.2;2;0.3;11.7
50353;1969;5;18;1969/5/18;2.7;4.3;6.4;68;46.4;7.5;3.4;11
50353;1969;5;19;1969/5/19;0;6;8.9;35;18.4;6.2;3.9;13.4
50353;1969;5;20;1969/5/20;0;4.5;11;34;16;9.8;4.8;16.1
50353;1969;5;21;1969/5/21;0;0.3;10.6;47;20.2;11;-3.1;19.8
50353;1969;5;22;1969/5/22;0;2;13.9;37;13.4;11.5;1.3;22.3
50353;1969;5;23;1969/5/23;1.1;2.5;12.5;66;39.4;4.4;8.5;17.9
50353;1969;5;24;1969/5/24;1.4;2.8;10.9;70;42.4;4;6.1;17.7
50353;1969;5;25;1969/5/25;0;3.5;10.6;41;16.6;13.2;4.5;17.8
50353;1969;5;26;1969/5/26;0;3;9.4;52;29.2;7.1;-0.1;15.4
50353;1969;5;27;1969/5/27;5.3;1;8.6;88;70.4;0;6.2;11.8
50353;1969;5;28;1969/5/28;1.8;2.3;10.1;77;49.8;4.3;6.3;14.9
50353;1969;5;29;1969/5/29;0;1;11.1;67;37.4;8.7;1.6;18.1
50353;1969;5;30;1969/5/30;0;3.5;10.3;74;39.8;6;4.2;18.6
50353;1969;5;31;1969/5/31;0;1.5;13.2;64;26.2;14;1.6;21.5
50353;1969;6;1;1969/6/1;0;2.3;15;54;23;11.6;2.5;24.8
50353;1969;6;2;1969/6/2;0.7;3.5;14.3;69;37.8;3.9;9.2;20.8
50353;1969;6;3;1969/6/3;0;3.8;15.6;57;26.2;4;10.1;22.4
50353;1969;6;4;1969/6/4;0;0.8;16.4;54;24.2;14.3;3.3;26.2
50353;1969;6;5;1969/6/5;6.2;2.5;15.5;65;31;6.6;5;27.6
50353;1969;6;6;1969/6/6;0;2.3;17.5;63;23.8;11.3;6.8;27.2
50353;1969;6;7;1969/6/7;0;1.5;20.5;50;18.6;11.5;7.2;31.9
50353;1969;6;8;1969/6/8;0.1;6.3;18.5;38;16.4;12.1;15.5;23.1
50353;1969;6;9;1969/6/9;0;5.3;16.3;36;14.8;14.9;8.3;22.7
50353;1969;6;10;1969/6/10;0;2;13.9;42;14.4;14.1;2;22.8
50353;1969;6;11;1969/6/11;0;1;14.3;50;19.2;15.1;1.8;25.8
50353;1969;6;12;1969/6/12;0;2.3;16.8;48;17.8;12.7;2.8;27.8
50353;1969;6;13;1969/6/13;0.2;4.3;19.9;47;18.2;3.1;10.8;29.6
50353;1969;6;14;1969/6/14;0;3.8;14.7;54;28;10.6;10.1;19.5
50353;1969;6;15;1969/6/15;0.8;4.3;12;72;45.2;2.9;9.2;17.6
50353;1969;6;16;1969/6/16;2.9;3;13.4;76;43.8;7.9;10.1;19.9
50353;1969;6;17;1969/6/17;0;2.8;16.1;58;24;12.6;7.1;24.6
50353;1969;6;18;1969/6/18;0;1.8;19;56;17.8;15;6;29.4
50353;1969;6;19;1969/6/19;0;2.8;23.7;46;17;14.1;11.2;33.7
50353;1969;6;20;1969/6/20;0.8;2.5;26.6;42;19.6;8.8;18.6;36.1
50353;1969;6;21;1969/6/21;0;3;24.6;62;29;10.6;17;34.1
50353;1969;6;22;1969/6/22;10.7;5;17.1;63;34.8;11;12.3;23.5
50353;1969;6;23;1969/6/23;0;2.3;15.6;47;18.8;12.9;7.2;23.3
50353;1969;6;24;1969/6/24;3.2;4.5;15.7;71;37.8;5.8;10.6;22.1
50353;1969;6;25;1969/6/25;22.3;5;10.6;88;68.4;0;8;14.8
50353;1969;6;26;1969/6/26;4.2;3;12.6;86;72.4;0.3;10.1;15.3
50353;1969;6;27;1969/6/27;2.7;1.8;13.4;82;56.2;7.4;9.2;18.5
50353;1969;6;28;1969/6/28;10;1;14;80;54.8;6.6;10.9;19.3
50353;1969;6;29;1969/6/29;19.2;2.5;14.7;86;63.4;3;11.1;19.6
50353;1969;6;30;1969/6/30;8;3.8;14.1;83;58.8;0.8;10.7;20.1
50353;1969;7;1;1969/7/1;0.3;3;15.1;74;55.2;6.1;10.7;18.6
50353;1969;7;2;1969/7/2;0.9;2;13.5;85;61.8;0.4;11.6;16.9
50353;1969;7;3;1969/7/3;0;0.8;15.7;71;37.4;11.9;5.8;23.2
50353;1969;7;4;1969/7/4;0;2.8;19.7;71;34.2;9.9;12.3;26.5
50353;1969;7;5;1969/7/5;0;3.3;21;77;39.8;5.2;16.4;27
50353;1969;7;6;1969/7/6;4.7;2;23.2;73;35.8;10.2;16.1;29.6
50353;1969;7;7;1969/7/7;0;1.5;23;73;34.4;13.5;15.6;30.2
50353;1969;7;8;1969/7/8;0.1;1.5;21.6;81;46.8;7.1;14.7;29.5
50353;1969;7;9;1969/7/9;14.7;3.8;18.9;93;76.2;0.2;16.2;21.7
50353;1969;7;10;1969/7/10;0;4;21.3;80;51.6;6.9;15.2;26.4
50353;1969;7;11;1969/7/11;0;1.8;23.3;73;35.8;12.5;14.6;29.8
50353;1969;7;12;1969/7/12;0;1.5;21.1;80;49.2;7.4;14.7;27.6
50353;1969;7;13;1969/7/13;0.2;1.8;20.6;81;57.4;5.3;14.7;25.8
50353;1969;7;14;1969/7/14;0.1;1.8;20.8;80;60.8;3.3;16;24.4
50353;1969;7;15;1969/7/15;6.2;1.3;19.7;86;49;9.2;15.9;26.9
50353;1969;7;16;1969/7/16;2.5;3.5;18.7;92;69.6;0;15.6;21.8
50353;1969;7;17;1969/7/17;43.7;4;19.2;92;66.4;2.8;16.6;22.6
50353;1969;7;18;1969/7/18;0;2.3;20.1;78;40;15.1;14.1;27.6
50353;1969;7;19;1969/7/19;0;3.5;22.1;74;39.2;11;13.2;29.1
50353;1969;7;20;1969/7/20;4.2;2.8;23.8;73;46;6.8;19.7;29
50353;1969;7;21;1969/7/21;2.7;2.8;21.3;83;60.8;1.9;18.8;24.5
50353;1969;7;22;1969/7/22;45.4;2.5;18.9;97;87.8;0;16.8;20.4
50353;1969;7;23;1969/7/23;1.1;3.8;20.4;77;47.6;11.7;15.5;26.1
50353;1969;7;24;1969/7/24;0;1.8;19.7;73;42.6;13;13;25.2
50353;1969;7;25;1969/7/25;0.9;2.5;18.8;90;64.4;6.9;14.8;24.6
50353;1969;7;26;1969/7/26;0;2.5;21.1;72;40.4;14.8;15.3;27.3
50353;1969;7;27;1969/7/27;0;2;21.2;66;34;14.4;13.9;26.6
50353;1969;7;28;1969/7/28;0;1.5;19.2;74;42.6;12.1;11.9;26.4
50353;1969;7;29;1969/7/29;0.1;1.3;18.6;81;40.2;6.4;11.8;26.8
50353;1969;7;30;1969/7/30;0;2.5;19.1;78;45.8;9.3;13.2;25.3
50353;1969;7;31;1969/7/31;0;1.8;18.5;78;40.2;9.2;11.1;25.6
50353;1969;8;1;1969/8/1;1.7;2.5;20.7;76;41;11.6;12.2;29.7
50353;1969;8;2;1969/8/2;0;1.8;18.6;65;28.2;14.5;12.2;25.1
50353;1969;8;3;1969/8/3;1;1;18.1;75;39;8.2;9.6;26.7
50353;1969;8;4;1969/8/4;8.9;1.5;17.4;81;42.4;9.9;11.6;26.6
50353;1969;8;5;1969/8/5;0;0.3;18.5;81;46.4;9.9;11.8;25.8
50353;1969;8;6;1969/8/6;0;1;20;74;32.8;12.5;11.1;27.7
50353;1969;8;7;1969/8/7;2.6;2;18.9;85;61.6;0;16;23.6
50353;1969;8;8;1969/8/8;23.6;4.3;16.2;92;74.8;0;14.8;18.8
50353;1969;8;9;1969/8/9;0;1;18.9;82;44.2;10.3;13.5;25.4
50353;1969;8;10;1969/8/10;0;0.5;19.2;81;47.2;12.8;13.1;26.6
50353;1969;8;11;1969/8/11;0;1;20.6;79;47;11.9;12.4;27.9
50353;1969;8;12;1969/8/12;0.2;1.5;20.5;82;54.6;2.1;15.3;26.1
50353;1969;8;13;1969/8/13;27.4;6.3;17.4;91;75.2;0.2;16.2;20.8
50353;1969;8;14;1969/8/14;0;3.5;17.7;81;52.8;4.7;12.5;22.1
50353;1969;8;15;1969/8/15;5.5;2;17;91;67.4;2.7;14.5;20.4
50353;1969;8;16;1969/8/16;5.6;1;16.4;92;69.8;2.8;15;22.4
50353;1969;8;17;1969/8/17;0.1;0.3;16.2;86;46.6;9.5;9.9;24.5
50353;1969;8;18;1969/8/18;10.3;3.3;16.3;94;81.6;0;14;18
50353;1969;8;19;1969/8/19;0.1;6.3;17.8;82;62.8;4.1;16.4;21.2
50353;1969;8;20;1969/8/20;1.7;3;18.3;81;52.6;6.9;12.8;24.8
50353;1969;8;21;1969/8/21;0;1.8;17;90;64.8;5.6;10.8;22.6
50353;1969;8;22;1969/8/22;0;1;17.4;89;61.6;0.2;12.5;22.1
50353;1969;8;23;1969/8/23;10.1;4.3;16.6;92;76.8;0;15.3;18.8
50353;1969;8;24;1969/8/24;0.5;5;16.8;85;71.6;0;15.1;18
50353;1969;8;25;1969/8/25;1.6;2.3;16.4;84;56.6;2.1;13.8;21.3
50353;1969;8;26;1969/8/26;0;2.3;15.6;80;54.4;9.1;11.7;20.7
50353;1969;8;27;1969/8/27;0;1.5;16.2;83;54.8;4.5;11.9;22.5
50353;1969;8;28;1969/8/28;0.9;1;15;84;50;6.4;8.9;23.9
50353;1969;8;29;1969/8/29;0.1;0.8;13.6;85;45.4;7.8;8.4;23.8
50353;1969;8;30;1969/8/30;5.2;3;14.9;91;69.2;0;10.5;18.9
50353;1969;8;31;1969/8/31;3.7;3.3;15.4;95;76.4;0;12.6;17.7
50353;1969;9;1;1969/9/1;5.4;2.8;15.5;87;66.2;5.1;10.3;19.4
50353;1969;9;2;1969/9/2;3.5;1;16.7;94;79.2;0.4;14.1;19.3
50353;1969;9;3;1969/9/3;3.7;2.8;17.4;86;62.4;6;14.8;20.8
50353;1969;9;4;1969/9/4;0;4;16.3;62;34.8;12.6;11.5;22.9
